reply_name,name,text,source,comment_id,reply_text
小妞爱饭困,摄影大师未遂duang,回复<a href='http://m.weibo.cn/n/小妞爱饭困'>@小妞爱饭困</a>:一个职业技术学校毕业的娃娃跟我聊市场经济和生活阅历，聊不上来，不是一个层次的,iPhone 6,4087645351586149,回复<a href='http://m.weibo.cn/n/摄影大师未遂duang'>@摄影大师未遂duang</a>:看你这样，一没学市场经济，二没生活阅历
-,福小俊201603,有家才有国，有国才有家，相辅相成，我家都快没了，我要国搞几把？说可以牺牲几百个家庭为了国的，估计是没你家的人，平时几毛钱都能吵吵的人，发生在别人身上，你他妈大度了！让别人受损失表现你爱国？先把你家所有跟韩国有关的东西砸了吧！包括你的华为手机，它的配件就有韩国的东西,iPhone 7,4087645279479132,-
-,小新爱漂亮,愚民教育很成功。水军真用功。,iPhone 6s,4087645199733354,-
-,鸡蛋放点盐,没有人觉得乐天爱国吗？大家只是立场不同罢了,iPhone 6s,4087645182855620,-
Kevin君格君格Durant,木木夕走由o3o,回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:除了乐天没地方上班吗,OPPO R9 Plus,4087645129366936,闹完之后，下岗的都是中国的员工
-,从前有座山木木,真不知那些担心下岗员工的在想什么！黑心企业就该抵制没商量啊，当年三鹿倒台时也没见有人担心员工下岗，你们是觉得一边赚我国钱，一边用这钱造威胁我国武器的企业不值得抵制是吗？【圣母婊一帮】,iPhone 6,4087645111597397,-
-,-阿一一呀,韩国棒子全部滚蛋,华为手机,4087645107352305,-
maliry98,小新爱漂亮,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:愚民教育很成功。,iPhone 6s,4087645099595333,我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……
-,24K纯二青年,你中国爸爸还是你中国爸爸,三星 GALAXY S5,4087645082806126,-
-,小意思通讯,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_ad-e7d3d5855c.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_ad-e7d3d5855c.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_ad-e7d3d5855c.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_ad-e7d3d5855c.png"" style=""width:1em;height:1em;;""></span>",iPhone 6s,4087645082803312,-
-,黑名单嘿,"圣母婊们，国家都会没了，还在担心没工作？？？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>",iPhone 7,4087645082184712,-
说个晚安,萌到北极,回复<a href='http://m.weibo.cn/n/说个晚安'>@说个晚安</a>:你妈都蓝了,🌸iPhone 6s,4087645062202061,你们有没有发现微博的赞变成蓝色了
孤单也倔强,你可能看到的是假网友,"回复<a href='http://m.weibo.cn/n/孤单也倔强'>@孤单也倔强</a>:哦那你可能不了解我们这儿独生子女晚婚晚育<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>",OPPO R7 Plus,4087644969720331,回复<a href='http://m.weibo.cn/n/你可能看到的是假网友'>@你可能看到的是假网友</a>:你妈都50了你也不小了吧？读了大学也应该出来工作了吧，我妈今年也50，我姐姐94我95我弟弟96，都已经大学毕业工作了，50应该要开始退休享清福了，而不是再去做各种体力活
margk,小叶子FYF,回复<a href='http://m.weibo.cn/n/margk'>@margk</a>:那你滚出中国、SB,iPhone 7 Plus,4087644940102912,中国就是个几把国家
maliry98,瞌睡的伞,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:其实我看这条新闻的时候第一反应也是感觉会有很多人失业，看到博主的评论感觉很有道理，中国不差这几家超市[加油],iPhone 6s,4087644932073098,我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……
猫巷里的树语,用户坨坨,回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:我们这四线城市一夜倒了两家沃尔玛，难道这里面的员工以后都没工作了？,iPhone 6,4087644926984144,希望政府能安顿中国员工吧。。
-,哈哈哈哈哈士士奇,"什么时候抵制美国，我已经按耐不住去砸那些人手里的苹果手机了，让你拿苹果手机装逼，哼，谁让我买不起苹果手机的<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",iPhone 6s,4087644889962305,-
-,Bathe控,实体超市生意本来就不好,Weibo.intl,4087644885763829,-
段子集散地,阿狸喵00,回复<a href='http://m.weibo.cn/n/段子集散地'>@段子集散地</a>:他应该没工作过，他每天都在家敲键盘,HUAWEI nova手机,4087644872944556,"回复<a href='http://m.weibo.cn/n/TONY3093-李诚涌'>@TONY3093-李诚涌</a>:这是正当权益不是施舍<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span>，你没参加过工作么？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span>"
Kevin君格君格Durant,小名儿小宝儿,回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:国家让人欺负到不能抬头的时候就全下岗了,红米2,4087644872618870,闹完之后，下岗的都是中国的员工
錒研,Alex同时到达终点,回复<a href='http://m.weibo.cn/n/錒研'>@錒研</a>:比一些脑残愤青高一层,iPhone 6,4087644860713848,回复<a href='http://m.weibo.cn/n/Alex同时到达终点'>@Alex同时到达终点</a>:那不知道你是属于那层
-,进击的小财务,"那些说乐天倒闭，倒霉的是中国员工，我真TM福气了，现在不是还有工资拿吗，现在不是已经不工作了，那现在不是可以出去找工作了吗，既然乐天关门，别的超市生意自然就变好了，或者有新超市诞生，那肯定就需要招新员工，那些打着为员工着想的棒子狗们，请换个说辞，太弱智<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_dahaqi-6a5eb3a95c.png"" style=""width:1em;height:1em;;""></span>",魅族 MX4 Pro,4087644801809225,-
羞涩的起哄架秧子星人,Maxine_Jan,"回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:……99家超市是什么概念？我们那儿一个区就不止99家超市。经销商是供应货品给所有超市的，全国才99家乐天，经销商能怎样<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>而且很多经销商是主动下架的。超市的经营模式是卖出去东西才给经销商结钱，乐天都卖不出去东西了，经销商还要给几十万入场费给乐天？你才是傻吧。",iPhone 6,4087644793197111,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
羞涩的起哄架秧子星人,节食的吃货,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:呵呵。乐天停了。就活不下去了？,Android客户端,4087644608194912,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
-,罗济卡纳利,转发微博,iPhone 5s,4087644592311242,-
,苍烟野鹤,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_geili-244fca3c70.png"" style=""width:1em;height:1em;;""></span>//<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……",华为P9手机摄影再突破,4087644583279024,-
羞涩的起哄架秧子星人,正在长秋膘,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:等到萨德真的部署完毕，有一天中国被别人的大炮轰的体无完肤，而自己的导弹却发射不出去的时候，你就不这么想了,Android,4087644554527737,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
羞涩的起哄架秧子星人,TFB0YS-曷烊千玺,"回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:脑子是个好东西  我希望你有<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>",nubia Z11 无边框手机,4087644524518355,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
Kevin君格君格Durant,YXY不服气打我撒,回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:可是你不闹任由他发展危害的是整个中国,荣耀7 世界有点不同,4087644495458722,闹完之后，下岗的都是中国的员工
-,浩瀚的书海2015,"话说不是应该中国员工先辞职吗。。。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span>",iPhone 6s Plus,4087644483433101,-
-,ECHO407,消防问题是现在才有吗？以前怎么不查啊，超市安全很重要啊。,OPPO R9s,4087644461561720,-
呦吼拆嘎,油油油江江,"回复<a href='http://m.weibo.cn/n/呦吼拆嘎'>@呦吼拆嘎</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;;""></span>好！",iPhone 6s,4087644356952315,<a href='http://m.weibo.cn/n/油油油江江'>@油油油江江</a>
不一样的烟火xixi,big_sprout,"回复<a href='http://m.weibo.cn/n/不一样的烟火xixi'>@不一样的烟火xixi</a>:希望所有外资都能这么理性的，从你的角度理解你。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span>",iPhone SE,4087644323372733,回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:在中国每天都有企业倒闭。都有企业开业。需要国家安排什么，我不懂。不去乐天是我们自发地。关国家什么事。别在这黑。我爸这个月末就失业了，难道我还要找他们老板负责不成。居然还有那么多人赞。有国才有家。我苦点累点，也不要我的孩子成为难民。
-,林子的春天abc,不买韩国的东西，不光不去乐天,vivo智能手机客户端,4087644319115764,-
-,Joker_zhao,丢了工作不可怕，还可以再找。一步步退让等到丢了命就找不回来了。,iPhone 7,4087644318768141,-
羞涩的起哄架秧子星人,我的腿毛君,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:但是超市这个行业永远在招人，也会有新超市开起来的,坚果手机,4087644310721438,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
maliry98,-故事里的小红花,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:是的，超市关了工作难找，那么到时候国家有难了，你上哪儿找家去,iPhone 6s Plus,4087644256151348,我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……
-,饭罪天堂,怎么就不抵制沃尔玛呢,三星 Galaxy S7 Edge,4087644255849040,-
-,ECHO407,外来的投资相当于撤退了，对部分稍落后地区也是挺着急的,OPPO R9s,4087644155735938,-
